,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,lab1,lab,纬度,经度,angle,站点标号
633,280266317,2,1.6,2014-06-10 12:38:56,西部公共汽车,334路,粤BH1177,758,758.0,22.653351999999998,114.06088999999999,-1.5400545251959148,55
606,360089800,2,1.6,2014-06-10 12:41:20,西部公共汽车,334路,粤BH1177,761,761.0,22.648149,114.06105,-1.4523241666139395,53
724,329402148,5,3.5,2014-06-10 12:43:54,西部公共汽车,334路,粤BH1177,763,763.0,22.638916000000002,114.062149,0.0,52
711,326871540,3,2.0,2014-06-10 12:43:46,西部公共汽车,334路,粤BH1177,763,763.0,22.638916000000002,114.062149,0.1887833325899185,52
596,329823366,2,1.6,2014-06-10 12:44:54,西部公共汽车,334路,粤BH1177,764,764.0,22.638416,114.059532,-0.057441497317381233,51
707,326691117,2,1.6,2014-06-10 12:50:22,西部公共汽车,334路,粤BH1177,770,770.0,22.639383,114.042716,0.0,48
696,325274606,2,1.6,2014-06-10 12:50:25,西部公共汽车,334路,粤BH1177,770,770.0,22.639383,114.042716,-0.5185908231740727,48
565,23531273,4,3.15,2014-06-10 12:51:21,西部公共汽车,334路,粤BH1177,771,771.0,22.640933,114.04,-0.4223111081819757,47
616,361320817,2,1.6,2014-06-10 12:52:57,西部公共汽车,334路,粤BH1177,772,772.0,22.641656,114.03839099999999,0.0,47
693,322977614,2,1.6,2014-06-10 12:52:49,西部公共汽车,334路,粤BH1177,772,772.0,22.641656,114.03839099999999,0.5995975532652414,47
677,321594084,2,1.6,2014-06-10 12:55:35,西部公共汽车,334路,粤BH1177,775,775.0,22.636999,114.031578,0.0,44
621,660024424,5,3.9,2014-06-10 12:55:25,西部公共汽车,334路,粤BH1177,775,775.0,22.636999,114.031578,-1.5084455077785663,44
680,321750216,2,1.2,2014-06-10 12:58:21,西部公共汽车,334路,粤BH1177,778,778.0,22.631504999999997,114.031921,-1.2137069551435473,43
663,294280079,2,1.6,2014-06-10 13:01:50,西部公共汽车,334路,粤BH1177,781,781.0,22.625635,114.03411100000001,0.0,41
564,23530208,5,3.9,2014-06-10 13:01:46,西部公共汽车,334路,粤BH1177,781,781.0,22.625635,114.03411100000001,0.0,41
676,321028720,2,1.6,2014-06-10 13:01:58,西部公共汽车,334路,粤BH1177,781,781.0,22.625635,114.03411100000001,-1.2229907094174184,41
674,320919313,2,1.6,2014-06-10 13:05:30,西部公共汽车,334路,粤BH1177,785,785.0,22.616483,114.037429,0.0,40
713,327157417,2,1.6,2014-06-10 13:05:49,西部公共汽车,334路,粤BH1177,785,785.0,22.616483,114.037429,-1.205340159122551,40
666,294343351,2,1.2,2014-06-10 13:14:28,西部公共汽车,334路,粤BH1177,794,794.0,22.597042000000002,114.044868,-0.8733794279453999,36
700,325618582,2,1.2,2014-06-10 13:15:15,西部公共汽车,334路,粤BH1177,795,795.0,22.594001000000002,114.047416,-1.09330582656766,36
685,322227850,2,1.6,2014-06-10 13:20:03,西部公共汽车,334路,粤BH1177,800,800.0,22.571132000000002,114.059249,0.0,35
642,290559253,2,1.6,2014-06-10 13:20:24,西部公共汽车,334路,粤BH1177,800,800.0,22.571132000000002,114.059249,0.0,35
652,292300330,3,2.4,2014-06-10 13:20:10,西部公共汽车,334路,粤BH1177,800,800.0,22.571132000000002,114.059249,-0.007588678056451248,35
620,660010666,2,1.6,2014-06-10 13:23:50,西部公共汽车,334路,粤BH1177,803,803.0,22.571176,114.053451,0.0,32
569,50564738,2,1.0,2014-06-10 13:23:42,西部公共汽车,334路,粤BH1177,803,803.0,22.571176,114.053451,0.007378643321105261,32
602,330345565,3,2.4,2014-06-10 13:24:43,西部公共汽车,334路,粤BH1177,804,804.0,22.571154999999997,114.050605,0.0,32
684,322158809,4,3.15,2014-06-10 13:24:59,西部公共汽车,334路,粤BH1177,804,804.0,22.571154999999997,114.050605,0.0861181414358979,32
568,50438033,2,1.0,2014-06-10 13:27:13,西部公共汽车,334路,粤BH1177,807,807.0,22.570307999999997,114.04079399999999,0.7774770310000398,29
653,292619428,2,1.6,2014-06-10 13:34:40,西部公共汽车,334路,粤BH1177,814,814.0,22.562542999999998,114.032905,-0.000737073774119192,26
623,660561308,2,1.6,2014-06-10 15:46:39,西部公共汽车,334路,粤BH1177,946,946.0,22.559287,113.9462885,0.0,13
730,323702508,2,1.6,2014-06-10 15:46:37,西部公共汽车,334路,粤BH1177,946,946.0,22.559287,113.9462885,0.0,13
710,326861832,2,1.6,2014-06-10 15:46:32,西部公共汽车,334路,粤BH1177,946,946.0,22.559287,113.9462885,1.2742154272321462,13
571,80264827,2,1.6,2014-06-10 15:47:47,西部公共汽车,334路,粤BH1177,947,947.0,22.560735,113.946731,0.0,14
613,361059537,2,1.6,2014-06-10 15:47:53,西部公共汽车,334路,粤BH1177,947,947.0,22.560735,113.946731,0.4198694935892163,14
624,680055957,2,1.6,2014-06-10 15:49:39,西部公共汽车,334路,粤BH1177,949,949.0,22.562429,113.95052566666666,0.0,15
605,330659071,2,1.2,2014-06-10 15:49:30,西部公共汽车,334路,粤BH1177,949,949.0,22.562429,113.95052566666666,0.0,15
572,80329535,2,1.6,2014-06-10 15:49:35,西部公共汽车,334路,粤BH1177,949,949.0,22.562429,113.95052566666666,0.34817516749781274,15
691,322889929,3,2.4,2014-06-10 15:53:22,西部公共汽车,334路,粤BH1177,953,953.0,22.564924,113.95739966666666,0.0,17
673,320771855,2,1.6,2014-06-10 15:53:16,西部公共汽车,334路,粤BH1177,953,953.0,22.564924,113.95739966666666,0.31978007397676445,17
560,22029063,2,1.6,2014-06-10 15:56:19,西部公共汽车,334路,粤BH1177,956,956.0,22.566572,113.96237633333334,0.0,18
692,322891605,2,1.6,2014-06-10 15:56:22,西部公共汽车,334路,粤BH1177,956,956.0,22.566572,113.96237633333334,0.3197800739776166,18
732,324395396,3,2.4,2014-06-10 15:59:07,西部公共汽车,334路,粤BH1177,959,959.0,22.56822,113.967353,0.0,19
614,361250399,2,1.6,2014-06-10 15:59:00,西部公共汽车,334路,粤BH1177,959,959.0,22.56822,113.967353,-0.4402040217787816,19
552,20160293,4,3.15,2014-06-10 16:03:46,西部公共汽车,334路,粤BH1177,963,963.0,22.564204,113.975879,0.0,20
627,211201498,2,0.0,2014-06-10 16:03:37,西部公共汽车,334路,粤BH1177,963,963.0,22.564204,113.975879,0.0,20
625,700047095,2,1.6,2014-06-10 16:03:32,西部公共汽车,334路,粤BH1177,963,963.0,22.564204,113.975879,-0.4402040217787816,20
706,326665058,3,2.4,2014-06-10 16:07:28,西部公共汽车,334路,粤BH1177,967,967.0,22.560188,113.98440500000001,0.0,21
645,290728648,2,1.6,2014-06-10 16:07:13,西部公共汽车,334路,粤BH1177,967,967.0,22.560188,113.98440500000001,0.0,21
604,330529361,2,1.6,2014-06-10 16:07:33,西部公共汽车,334路,粤BH1177,967,967.0,22.560188,113.98440500000001,0.0,21
726,329543948,2,1.6,2014-06-10 16:07:21,西部公共汽车,334路,粤BH1177,967,967.0,22.560188,113.98440500000001,0.15573153333835338,21
643,290584041,2,1.6,2014-06-10 16:11:04,西部公共汽车,334路,粤BH1177,971,971.0,22.562174,113.99705445454546,0.0,22
603,330364333,2,1.6,2014-06-10 16:11:12,西部公共汽车,334路,粤BH1177,971,971.0,22.562174,113.99705445454546,0.1557315333386275,22
661,293930941,2,1.6,2014-06-10 16:13:41,西部公共汽车,334路,粤BH1177,973,973.0,22.563167,114.00337918181819,0.1557315333386275,22
735,324728394,3,2.4,2014-06-10 16:14:58,西部公共汽车,334路,粤BH1177,974,974.0,22.5636635,114.00654154545455,0.1557315333386275,22
644,290675007,2,1.6,2014-06-10 16:15:20,西部公共汽车,334路,粤BH1177,975,975.0,22.56416,114.00970390909092,0.0,23
631,280022202,2,1.6,2014-06-10 16:15:25,西部公共汽车,334路,粤BH1177,975,975.0,22.56416,114.00970390909092,0.1557315333375311,23
641,290403726,3,2.4,2014-06-10 16:16:24,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
686,322237064,2,1.6,2014-06-10 16:16:14,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
562,23118200,2,1.6,2014-06-10 16:16:07,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
659,293191881,2,1.6,2014-06-10 16:16:04,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
725,329459791,2,1.6,2014-06-10 16:16:12,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
658,293104607,2,1.2,2014-06-10 16:16:02,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
567,23616689,2,1.6,2014-06-10 16:16:10,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.0,23
628,251347483,2,1.0,2014-06-10 16:16:31,西部公共汽车,334路,粤BH1177,976,976.0,22.564656499999998,114.01286627272728,0.1557315333386275,23
682,321940808,2,1.6,2014-06-10 16:17:42,西部公共汽车,334路,粤BH1177,977,977.0,22.565153,114.01602863636364,0.0,23
646,291098086,3,2.4,2014-06-10 16:17:15,西部公共汽车,334路,粤BH1177,977,977.0,22.565153,114.01602863636364,0.0,23
640,290393480,2,1.6,2014-06-10 16:17:18,西部公共汽车,334路,粤BH1177,977,977.0,22.565153,114.01602863636364,0.0,23
734,324653389,2,1.6,2014-06-10 16:17:10,西部公共汽车,334路,粤BH1177,977,977.0,22.565153,114.01602863636364,0.1557315333386275,23
636,281120756,2,1.6,2014-06-10 16:18:33,西部公共汽车,334路,粤BH1177,978,978.0,22.5656495,114.019191,0.15573153333826203,23
688,322305638,2,1.6,2014-06-10 16:21:28,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
619,364061721,2,1.6,2014-06-10 16:21:10,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
632,280207343,2,1.6,2014-06-10 16:21:20,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
551,20050921,2,1.6,2014-06-10 16:21:08,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
629,251376800,2,1.0,2014-06-10 16:21:26,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
556,20936955,2,1.6,2014-06-10 16:21:38,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
695,323328481,2,1.6,2014-06-10 16:21:12,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.0,27
649,291371164,2,1.6,2014-06-10 16:21:19,西部公共汽车,334路,粤BH1177,981,981.0,22.567138999999997,114.0286780909091,0.1557315333386275,27
669,294610722,2,1.6,2014-06-10 16:22:42,西部公共汽车,334路,粤BH1177,982,982.0,22.567635499999998,114.03184045454546,0.0,28
639,290339387,2,1.6,2014-06-10 16:22:38,西部公共汽车,334路,粤BH1177,982,982.0,22.567635499999998,114.03184045454546,0.0,28
704,326176538,2,1.6,2014-06-10 16:22:54,西部公共汽车,334路,粤BH1177,982,982.0,22.567635499999998,114.03184045454546,0.0,28
634,280449608,2,1.6,2014-06-10 16:22:47,西部公共汽车,334路,粤BH1177,982,982.0,22.567635499999998,114.03184045454546,0.1557315333386275,28
611,360837617,2,1.6,2014-06-10 16:23:05,西部公共汽车,334路,粤BH1177,983,983.0,22.568132,114.03500281818182,0.15573153333840822,28
630,251398286,2,1.0,2014-06-10 16:28:55,西部公共汽车,334路,粤BH1177,988,988.0,22.570614499999998,114.05081463636364,0.0,32
607,360234996,2,1.6,2014-06-10 16:28:46,西部公共汽车,334路,粤BH1177,988,988.0,22.570614499999998,114.05081463636364,0.1557315333386275,32
637,281217970,2,1.6,2014-06-10 16:29:54,西部公共汽车,334路,粤BH1177,989,989.0,22.571111,114.053977,0.0,32
617,361335101,3,2.0,2014-06-10 16:29:50,西部公共汽车,334路,粤BH1177,989,989.0,22.571111,114.053977,0.15483302444993727,32
598,329873825,2,1.6,2014-06-10 16:30:36,西部公共汽车,334路,粤BH1177,990,990.0,22.571460000000002,114.05621299999999,0.0,32
656,293036987,2,1.2,2014-06-10 16:30:38,西部公共汽车,334路,粤BH1177,990,990.0,22.571460000000002,114.05621299999999,-1.180835279310617,32
727,329753863,2,1.6,2014-06-10 16:32:43,西部公共汽车,334路,粤BH1177,992,992.0,22.575481363636367,114.05456018181818,0.0,32
737,325001072,2,1.6,2014-06-10 16:32:33,西部公共汽车,334路,粤BH1177,992,992.0,22.575481363636367,114.05456018181818,0.0,32
681,321815183,2,1.6,2014-06-10 16:32:54,西部公共汽车,334路,粤BH1177,992,992.0,22.575481363636367,114.05456018181818,0.0,32
635,280657084,2,1.6,2014-06-10 16:32:45,西部公共汽车,334路,粤BH1177,992,992.0,22.575481363636367,114.05456018181818,-1.18083527930426,32
655,292821077,2,1.6,2014-06-10 16:33:12,西部公共汽车,334路,粤BH1177,993,993.0,22.577492045454548,114.05373377272726,-1.1808352793105135,32
709,326827426,2,1.6,2014-06-10 16:36:21,西部公共汽车,334路,粤BH1177,996,996.0,22.583524090909094,114.05125454545454,0.0,32
610,360705123,2,1.6,2014-06-10 16:36:17,西部公共汽车,334路,粤BH1177,996,996.0,22.583524090909094,114.05125454545454,-1.18083527930895,32
595,151002167,2,1.0,2014-06-10 16:44:06,西部公共汽车,334路,粤BH1177,1004,1004.0,22.59960954545455,114.04464327272727,0.0,36
599,329881288,2,1.2,2014-06-10 16:44:07,西部公共汽车,334路,粤BH1177,1004,1004.0,22.59960954545455,114.04464327272727,0.0,36
712,326915537,2,1.2,2014-06-10 16:44:28,西部公共汽车,334路,粤BH1177,1004,1004.0,22.59960954545455,114.04464327272727,0.0,36
626,151078578,2,1.0,2014-06-10 16:44:24,西部公共汽车,334路,粤BH1177,1004,1004.0,22.59960954545455,114.04464327272727,-1.1808352793092214,36
600,329886919,2,1.2,2014-06-10 16:49:13,西部公共汽车,334路,粤BH1177,1009,1009.0,22.609662954545456,114.04051122727273,0.0,38
647,291251854,2,1.6,2014-06-10 16:49:45,西部公共汽车,334路,粤BH1177,1009,1009.0,22.609662954545456,114.04051122727273,0.0,38
638,290146941,2,1.6,2014-06-10 16:49:49,西部公共汽车,334路,粤BH1177,1009,1009.0,22.609662954545456,114.04051122727273,0.0,38
687,322247031,2,1.6,2014-06-10 16:49:17,西部公共汽车,334路,粤BH1177,1009,1009.0,22.609662954545456,114.04051122727273,0.0,38
657,293086102,2,1.6,2014-06-10 16:49:28,西部公共汽车,334路,粤BH1177,1009,1009.0,22.609662954545456,114.04051122727273,-1.18083527930426,38
660,293406441,2,1.6,2014-06-10 16:50:00,西部公共汽车,334路,粤BH1177,1010,1010.0,22.611673636363637,114.03968481818181,-1.180835279310617,39
728,323402655,2,1.2,2014-06-10 16:52:10,西部公共汽车,334路,粤BH1177,1012,1012.0,22.615695000000002,114.038032,0.0,40
667,294382447,2,1.2,2014-06-10 16:52:06,西部公共汽车,334路,粤BH1177,1012,1012.0,22.615695000000002,114.038032,-1.143058264226785,40
558,20972359,2,1.6,2014-06-10 16:55:44,西部公共汽车,334路,粤BH1177,1015,1015.0,22.61956,114.03627,0.0,40
618,361427255,2,1.2,2014-06-10 16:55:54,西部公共汽车,334路,粤BH1177,1015,1015.0,22.61956,114.03627,0.0,40
665,294341498,2,1.6,2014-06-10 16:55:28,西部公共汽车,334路,粤BH1177,1015,1015.0,22.61956,114.03627,0.0,40
705,326405108,2,1.2,2014-06-10 16:55:49,西部公共汽车,334路,粤BH1177,1015,1015.0,22.61956,114.03627,0.0,40
697,325326034,2,1.2,2014-06-10 16:55:20,西部公共汽车,334路,粤BH1177,1015,1015.0,22.61956,114.03627,1.4963706630639535,40
720,327524319,2,1.6,2014-06-10 16:56:44,西部公共汽车,334路,粤BH1177,1016,1016.0,22.621033466666667,114.03637986666666,0.0,41
615,361270647,2,1.2,2014-06-10 16:56:57,西部公共汽车,334路,粤BH1177,1016,1016.0,22.621033466666667,114.03637986666666,0.0,41
702,325860058,2,1.2,2014-06-10 16:56:16,西部公共汽车,334路,粤BH1177,1016,1016.0,22.621033466666667,114.03637986666666,0.0,41
679,321715348,2,1.2,2014-06-10 16:56:29,西部公共汽车,334路,粤BH1177,1016,1016.0,22.621033466666667,114.03637986666666,0.0,41
648,291323826,2,1.6,2014-06-10 16:56:00,西部公共汽车,334路,粤BH1177,1016,1016.0,22.621033466666667,114.03637986666666,1.4963706630543623,41
731,323763190,2,1.2,2014-06-10 16:57:48,西部公共汽车,334路,粤BH1177,1017,1017.0,22.622506933333334,114.03648973333334,0.0,42
555,20817391,2,1.2,2014-06-10 16:57:57,西部公共汽车,334路,粤BH1177,1017,1017.0,22.622506933333334,114.03648973333334,1.4963706630639535,42
736,324902681,2,1.2,2014-06-10 16:58:09,西部公共汽车,334路,粤BH1177,1018,1018.0,22.6239804,114.0365996,1.4963706630607565,42
576,325462172,2,1.6,2014-06-10 17:01:18,西部公共汽车,334路,粤BH1177,1021,1021.0,22.6284008,114.0369292,1.4963706630625577,43
405,291526419,2,1.6,2014-06-10 17:08:04,西部公共汽车,334路,粤BH1177,1028,1028.0,22.638715066666666,114.03769826666665,-0.06559885173144614,47
516,324204349,2,1.6,2014-06-10 17:14:49,西部公共汽车,334路,粤BH1177,1034,1034.0,22.638019,114.048294,0.6737155129326459,49
540,295033085,2,1.6,2014-06-10 17:24:06,西部公共汽车,334路,粤BH1177,1044,1044.0,22.6440765,114.0558818125,0.7210912278820595,52
273,330174322,2,1.6,2014-06-10 17:27:47,西部公共汽车,334路,粤BH1177,1047,1047.0,22.646121,114.05820775000001,0.0,52
411,292326054,2,1.2,2014-06-10 17:27:44,西部公共汽车,334路,粤BH1177,1047,1047.0,22.646121,114.05820775000001,0.7210912278842274,52
266,329429567,2,1.6,2014-06-10 17:28:26,西部公共汽车,334路,粤BH1177,1048,1048.0,22.6468025,114.0589830625,0.0,53
278,361086450,2,1.6,2014-06-10 17:28:17,西部公共汽车,334路,粤BH1177,1048,1048.0,22.6468025,114.0589830625,0.7893407819261453,53
418,293188770,2,1.6,2014-06-10 17:39:19,西部公共汽车,334路,粤BH1177,1059,1059.0,22.655379,114.06749219999999,-1.4953237206184236,62
419,293219874,2,1.6,2014-06-10 18:15:16,西部公共汽车,334路,粤BH1177,1095,1095.0,22.660094666666666,114.0671356190476,-1.0178822678507886,61
534,294864213,2,1.6,2014-06-10 18:17:50,西部公共汽车,334路,粤BH1177,1097,1097.0,22.660276,114.0670237142857,-1.017882267916299,61
305,180027691,2,1.6,2014-06-10 18:18:23,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
583,326635316,2,1.2,2014-06-10 18:18:18,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
581,326445952,2,1.6,2014-06-10 18:18:20,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
260,328391131,2,1.6,2014-06-10 18:18:32,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
550,321561099,2,1.6,2014-06-10 18:18:59,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
592,327414005,2,1.6,2014-06-10 18:18:42,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
507,322640723,2,1.6,2014-06-10 18:18:40,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,0.0,61
508,322923065,2,1.6,2014-06-10 18:18:16,西部公共汽车,334路,粤BH1177,1098,1098.0,22.66036666666667,114.06696776190475,-1.0178822678987869,61
274,360383822,2,1.6,2014-06-10 18:19:13,西部公共汽车,334路,粤BH1177,1099,1099.0,22.660457333333333,114.0669118095238,0.0,61
512,323593200,2,1.6,2014-06-10 18:19:15,西部公共汽车,334路,粤BH1177,1099,1099.0,22.660457333333333,114.0669118095238,-0.4059233143944728,61
408,292034876,2,1.6,2014-06-10 18:25:37,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
529,294378446,2,1.6,2014-06-10 18:25:30,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
262,329268076,2,1.6,2014-06-10 18:25:51,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
420,293228218,2,1.6,2014-06-10 18:25:22,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
526,294194105,2,1.6,2014-06-10 18:25:47,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
505,322253256,2,1.6,2014-06-10 18:25:28,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
578,325971974,2,1.6,2014-06-10 18:25:44,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
541,295167371,2,1.6,2014-06-10 18:25:33,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
304,80416427,2,1.6,2014-06-10 18:25:17,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
549,321358801,2,1.6,2014-06-10 18:25:19,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,0.0,61
410,292161761,2,1.6,2014-06-10 18:25:15,西部公共汽车,334路,粤BH1177,1105,1105.0,22.661491333333334,114.06450599999998,-0.29847746176310425,61
404,291450612,2,1.6,2014-06-10 18:27:56,西部公共汽车,334路,粤BH1177,1107,1107.0,22.662162666666667,114.06232399999999,0.0039003613043447826,60
363,287058981,2,1.6,2014-06-10 18:33:48,西部公共汽车,334路,粤BH1177,1113,1113.0,22.662144,114.05753814285714,0.0,59
362,287057299,2,1.6,2014-06-10 18:33:55,西部公共汽车,334路,粤BH1177,1113,1113.0,22.662144,114.05753814285714,0.0,59
523,324769980,2,1.6,2014-06-10 18:33:51,西部公共汽车,334路,粤BH1177,1113,1113.0,22.662144,114.05753814285714,0.0,59
585,326809553,2,1.6,2014-06-10 18:33:31,西部公共汽车,334路,粤BH1177,1113,1113.0,22.662144,114.05753814285714,0.0,59
414,292729952,2,1.6,2014-06-10 18:33:36,西部公共汽车,334路,粤BH1177,1113,1113.0,22.662144,114.05753814285714,-1.1952053442718145,59
276,360586843,2,1.6,2014-06-10 18:34:09,西部公共汽车,334路,粤BH1177,1114,1114.0,22.660447,114.05820728571427,0.0,57
299,23343802,2,1.6,2014-06-10 18:34:10,西部公共汽车,334路,粤BH1177,1114,1114.0,22.660447,114.05820728571427,-1.1952053442645671,57
594,328212605,2,1.6,2014-06-10 18:35:53,西部公共汽车,334路,粤BH1177,1115,1115.0,22.65875,114.05887642857142,0.0,56
535,295003274,2,1.6,2014-06-10 18:35:43,西部公共汽车,334路,粤BH1177,1115,1115.0,22.65875,114.05887642857142,-1.1952053442645671,56
539,295030020,2,1.6,2014-06-10 18:36:43,西部公共汽车,334路,粤BH1177,1116,1116.0,22.657053,114.05954557142857,0.0,56
370,290806207,2,1.6,2014-06-10 18:36:58,西部公共汽车,334路,粤BH1177,1116,1116.0,22.657053,114.05954557142857,0.0,56
267,329508925,2,1.6,2014-06-10 18:36:51,西部公共汽车,334路,粤BH1177,1116,1116.0,22.657053,114.05954557142857,0.0,56
359,280578902,2,1.6,2014-06-10 18:36:31,西部公共汽车,334路,粤BH1177,1116,1116.0,22.657053,114.05954557142857,0.0,56
406,291749633,2,1.6,2014-06-10 18:36:59,西部公共汽车,334路,粤BH1177,1116,1116.0,22.657053,114.05954557142857,-1.1952053442645671,56
573,325164928,2,1.6,2014-06-10 18:37:11,西部公共汽车,334路,粤BH1177,1117,1117.0,22.655356,114.06021471428572,0.0,55
510,323160200,2,1.6,2014-06-10 18:37:02,西部公共汽车,334路,粤BH1177,1117,1117.0,22.655356,114.06021471428572,0.0,55
584,326653538,2,1.6,2014-06-10 18:37:05,西部公共汽车,334路,粤BH1177,1117,1117.0,22.655356,114.06021471428572,0.0,55
364,287122072,2,1.6,2014-06-10 18:37:03,西部公共汽车,334路,粤BH1177,1117,1117.0,22.655356,114.06021471428572,-1.1952053442718145,55
279,361093320,2,1.6,2014-06-10 18:38:59,西部公共汽车,334路,粤BH1177,1118,1118.0,22.653659,114.06088385714285,0.0,55
282,364035179,2,1.6,2014-06-10 18:38:45,西部公共汽车,334路,粤BH1177,1118,1118.0,22.653659,114.06088385714285,0.0,55
533,294829022,2,1.6,2014-06-10 18:38:52,西部公共汽车,334路,粤BH1177,1118,1118.0,22.653659,114.06088385714285,0.0,55
574,325296617,2,1.6,2014-06-10 18:38:49,西部公共汽车,334路,粤BH1177,1118,1118.0,22.653659,114.06088385714285,-1.1952053442645671,55
525,294117864,2,1.6,2014-06-10 18:39:06,西部公共汽车,334路,粤BH1177,1119,1119.0,22.651962,114.061553,0.0,55
538,295025289,2,1.6,2014-06-10 18:39:57,西部公共汽车,334路,粤BH1177,1119,1119.0,22.651962,114.061553,0.0,55
537,295007758,2,1.6,2014-06-10 18:39:18,西部公共汽车,334路,粤BH1177,1119,1119.0,22.651962,114.061553,0.0,55
423,293884634,2,1.6,2014-06-10 18:39:16,西部公共汽车,334路,粤BH1177,1119,1119.0,22.651962,114.061553,0.0,55
268,329684727,2,1.2,2014-06-10 18:39:35,西部公共汽车,334路,粤BH1177,1119,1119.0,22.651962,114.061553,0.0,55
272,330163606,2,1.6,2014-06-10 18:39:48,西部公共汽车,334路,粤BH1177,1119,1119.0,22.651962,114.061553,1.4670929499088385,55
579,326017935,2,1.6,2014-06-10 18:40:10,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
587,327139525,2,1.6,2014-06-10 18:40:04,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
586,326834950,2,1.6,2014-06-10 18:40:19,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
515,324204099,2,1.6,2014-06-10 18:40:16,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
518,324458475,3,2.4,2014-06-10 18:40:39,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
582,326497761,2,1.6,2014-06-10 18:40:15,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
531,294738653,2,1.2,2014-06-10 18:40:51,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,0.0,55
580,326350011,2,1.6,2014-06-10 18:40:12,西部公共汽车,334路,粤BH1177,1120,1120.0,22.649877000000004,114.061336,1.467092949909014,55
577,325730934,2,1.6,2014-06-10 18:41:50,西部公共汽车,334路,粤BH1177,1121,1121.0,22.647792000000003,114.06111899999999,0.0,53
509,322932634,2,1.6,2014-06-10 18:41:35,西部公共汽车,334路,粤BH1177,1121,1121.0,22.647792000000003,114.06111899999999,0.0,53
263,329344099,2,1.6,2014-06-10 18:41:53,西部公共汽车,334路,粤BH1177,1121,1121.0,22.647792000000003,114.06111899999999,0.0,53
261,328806662,4,3.15,2014-06-10 18:41:42,西部公共汽车,334路,粤BH1177,1121,1121.0,22.647792000000003,114.06111899999999,-1.5629867589055872,53
506,322520742,2,1.6,2014-06-10 18:42:03,西部公共汽车,334路,粤BH1177,1122,1122.0,22.6463835,114.06112999999999,-1.4740277720225405,53
